id,name,category,rating,url,description
wxc4bf583a416903db,医院预约挂号云医挂号通,Mini Program,,,医院预约挂号平台：精神心理科、心理咨询、皮肤科、眼科、中医科、妇科、耳鼻喉科、儿童医院，开通省份城市北京市上海市广州市天津市重庆市昆明市贵阳市成都市福州市石家庄市武汉市长沙市青岛市济南市南宁市泉州市乌鲁木齐市郑州市南昌市合肥市杭州市沈阳市等
wx95b1d5e7f0828eab,医院预约挂号平台通,Mini Program,,,"免费医院挂号预约平台,提供医院挂号网上预约专家号,开通北京上海广州天津杭州等地医院挂号,随时预约协和同仁北大等医院多点医生"
wxa92f7c74b6440b7b,医院预约挂号通,Mini Program,,,"医院预约挂号通是全国医院挂号预约平台,涵盖北京上海成都重庆广州武汉长沙天津南京昆明哈尔滨等地北大人民中医医院多点医生挂号"
wx582ebeb44bee8ae7,十二之一摄影,Mini Program,,,深圳十二之一摄影
wxe438868fdb25cdf4,十足外卖,Mini Program,,,公司坚持“以人为本”的经营理念，目前主要经营各类速食小吃、粮油制品、休闲零食、洗涤化日杂用品等二十几种大类3000 多种商品
wxf5ab66fa287461bb,千云电影票,Mini Program,,,5折起特价在线电影票
wx7b9a2480e354a463,千城云集团办公管理系统,Mini Program,,,千城云集团办公管理系统
wxe14af94d0585c70d,千山号乘车支付码,Mini Program,,,公交乘车支付
wxf16282fac3830cc1,千岛湖旅游官方票务平台,Mini Program,,,本平台为浙江千岛湖旅游股份有限公司官方票务小程序，主要销售千岛湖全域范围内游船票，各类景区门票。官方渠道，售后保障。
wx6923231da5541359,千帆直播live,Mini Program,,,千帆直播是搜狐旗下大型全民在线视频直播平台，大咖、主播、明星等你来互动！
wxe3f0890d81f254e4,千思装饰CRM,Mini Program,,,千思集团办公管理系统
wxadb7f3ca45366671,千才铭师道数学,Mini Program,,,铭师道数学优质内容，结合前沿AI智能，助力高中数学高效学习
wx145cef109c76fa7c,千目特价电影票,Mini Program,,,全国特惠电影票优惠购买小程序，比淘票票猫眼美团便宜最低价19.9元。诚招分销/代理/加盟！
wx984d6990d313afd4,千聊学习中心,Mini Program,,,千聊，和知识做朋友。使用千聊学习中心，随时随地畅享学习之旅。
wx1ca3c1ba2e15a8b3,千言UG编程,Mini Program,,,专注UG编程培训，零基础到精通只需三个月。
wxf5a93358ebb65e29,千金健康生活,Mini Program,,,千金生活1
wxdac20e5eb3e8094d,千金大药房,Mini Program,,,千金大药房线上商城，爱在千金，放心贴心。
wx23094403d0944d6f,千音岛音乐心理,Mini Program,,,千音岛音乐心理 —— 国内音乐与心理交叉领域线上疗愈平台。自研音乐疗愈技术体系，500 + 首原创音乐，AI 督导实时护航，专业疗愈师在线提供情绪陪伴与心理支持，让疗愈普及，人人可及。
wx08e9c1f566c6691a,升级,Mini Program,,,双升，升级、三打一（三打哈）、拖拉机
wx72f1e5e93cbda5f1,午思AI课程,Mini Program,,,午思 AI 课程， 报名预约上课平台，可随时预约上课时间，让学习时间安排更省心高效
wx6dc7e3dcc19ed9c2,半勺母婴,Mini Program,,,深圳市喜娃到家家政服务有限公司，主营：居家月嫂、育婴师、星保姆、日常家务、老人看护、等等一站式家政服务体系。
wxc8b54a5e4b62a4f1,半夏医疗,Mini Program,,,半夏医疗致力于社会大健康，为使用者提供技术支持、信息互动、便捷医疗以及优质服务。
wxaff1a7a636d67bfe,半岛1号咖啡,Mini Program,,,可快速点单，在线支付，领取优惠
wxa260a35d96809f35,半岛医疗,Mini Program,,,半岛医疗集团旗下用户交流平台，提供用户验真服务，会员积分，行业医美知识分享，用户体验等功能服务。
wx6a86de927c03cbd8,华东交通大学访客系统,Mini Program,,,华东交大访客小程序
wx09be2a6720e99156,华中科技大学附属同济医院,Mini Program,,,“华中科技大学同济医院”小程序由华中科技大学同济医学院附属同济医院出品，为患者简化就医流程，实现高效、便捷、优质的医疗服务。
wx338251d920145d48,华为ICT客户服务,Mini Program,,,为运营商、政企客户提供无线、光、数通、核心网、IT、软件等华为通信设备的一站式技术支持服务
wx208389d90830e5b7,华为商城,Mini Program,,,华为商城是华为公司官方电商平台，提供手机、电脑、平板、穿戴、音频、智慧屏、IoT、汽车等智能终端产品及解决方案。
wx4d747e04d1b7b21f,华为终端客户服务,Mini Program,,,为华为终端用户提供一站式售后服务，获取华为手机、PC、智慧屏、手表、耳机等产品寄修、预约、上门、换电池、换屏幕、查价格、查网点等服务。
wx347c29cbd8845f72,华之屋 生日蛋糕 下午茶Cake,Mini Program,,,佛山本土品牌，华之屋，始创于1988年，全市130+间门店，生日蛋糕、下午茶、儿童蛋糕4~5小时送达，快来吧~
wx715432f92bfbec1d,华人头条,Mini Program,,,华人头条是为广大华人华侨精心打造的资讯APP综合平台。在这里，你可以足不出户手机看世界，你可以了解投资当地的实用讯息.
wx286efc12868f2559,华住会酒店预订汉庭全季桔子,Mini Program,,,华住酒店，支持旗下全季、星程、汉庭、海友等30+酒店品牌，超过1500+城市，12000+酒店等你探索！
wx658425d9324f22ac,华体运动课机构端,Mini Program,,,运动课，专属体育教育的管理系统。
wxe26a60404ac57b35,华兴股票通,Mini Program,,,每天学习理财小知识！
wxd8f60d6a8aab076d,华农保险自助服务,Mini Program,,,华农保险AI+
wxe763718cd83b6941,华创精密CRM,Mini Program,,,用于内部业务人员外勤使用。
wx44fc188c449202be,华创运动,Mini Program,,,华创运动
wx79bad9dc4a24e005,华动民宿安全服务管理,Mini Program,,,民宿安全管理服务使用
wxff7b85a625ba88b8,华城科星心理综合服务云平台,Mini Program,,,测试学生心理健康状态的工具
wx367a14a66d216eb7,华夏基金私域专享,Mini Program,,,华夏基金官方宣传、福利和活动发布平台。
wxa314d2212846703a,华夏基金管家,Mini Program,,,华夏基金管家是华夏基金管理有限公司推出的基金理财平台。提供全渠道资产收益查询、基金交易等功能。
wxff4743165b7ec443,华夏基金账户私人管家服务,Mini Program,,,华夏基金投资人的基金账户私人管家，可订制您专属的账户报告及基金投资信息服务，给您专业而坚定的陪伴。
wx03a458efe189a846,华夏教育法治考试云,Mini Program,,,法治考试云
wxbbaa9cc6c7ffb4bd,华夏航空旅游,Mini Program,,,华夏航空股份有限公司官方小程序
wx47a4fd6dab7c5792,华夏航空福利票,Mini Program,,,华夏航空福利票
wx6ec88c2fcd2ed2b5,华夏银行,Mini Program,,,华夏银行小程序为您提供账户管理、证件更新、周边网点、对公预约开户功能。
wxb796b282c3efbb78,华安保险,Mini Program,,,华安保险小程序是华安财产保险股份有限公司倾力打造的官方客户服务平台，提供7x24线上服务：涵盖保单查询、批改、自助理赔、续保、产品推荐等一站式服务，还有道路救援、代驾等多元化增值服务，更有专属活动与权益持续更新。
wxac90d888123b5e88,华安保险车险续保,Mini Program,,,华安保险车险投保、续保；老客户专属优惠通道
wxb36de94b27bf546c,华宝证券,Mini Program,,,华宝证券股份有限公司是经中国证监会批准，依法注册登记，具有独立法人资格，实行自主经营，独立核算，自负盈亏的有限责任公司。
wxa6a926bcaf62ced8,华实商链办公协同,Mini Program,,,华实商链的移动办公平台，提供制造、销售、行政等移动场景的功能操作服务。
wxe62c84835aba94ed,华山旅游服务平台,Mini Program,,,大华山旅游目的地线路等相关服务
wx6ac95dada4679cb7,华山院内AR导航,Mini Program,,,华山医院院内AR导航
wx194584ae01c48cbe,华师心理咨询平台,Mini Program,,,服务于心理援助平台教师培训和心理科学普及活动。
wx48650b6ee6da58b6,华录电影乐园-图木舒克店,Mini Program,,,影院影讯发布，在线购票
wx65e82c7f3c9fb2b2,华彬文化基金会小松果公益平台,Mini Program,,,小松果是华彬文化基金会推出的一个可以帮助用户记录数字世界公益成就的超级IP
wxd58ff12eedc25b7a,华律法律咨询,Mini Program,,,华律小程序每天为百万用户普及法律知识，提供专业的法律咨询、找律师等一站式法律服务。
wx07ac8313c4c08ad5,华旅酒店预订丽呈格芮宜致,Mini Program,,,宜致酒店集团专注于中高档酒店的投资和经营。
wxc5b5ad51146912f4,华星餐饮营养餐厅,Mini Program,,,扫码点餐
wx5ea1df6825ef3b31,华晨东亚汽车金融之XM,Mini Program,,,华晨东亚汽车金融有限公司，专业为小米客户提供汽车贷款服务。
wx2cd2406f867b11b7,华正客户报货,Mini Program,,,用于华正农牧公司客户报货订货付款查账等功能
wxf82ee61ce4255000,华毅智能科技,Mini Program,,,智能充电
wxc82748636615f0d2,华泰证券行知,Mini Program,,,行知，是华泰证券旗下机构客户服务品牌，提供专业的研究服务、数据服务、交易服务和非标金融服务，志在知行合一，与客户共同成长
wxe6fa4201cd4d605b,华玺客户端,Mini Program,,,向客户提供专业的安全充换电智慧监管、智能充换电产品销售、OEM代工、整站含充电桩/充换电柜设备安装到运维等一站式解决方案。
wx66f07b9b81a000f8,华瑞银行吉时借,Mini Program,,,上海华瑞银行旗下的持牌借款产品，提供合规的贷款服务，最高借款额度30万元，额度循环，随借随用。
wx2370a92583a546a9,华瑞银行普惠金融,Mini Program,,,上海华瑞银行普惠金融产品申请入口
wxb45ea76d30a7097e,华盈物业智能菜谱,Mini Program,,,华盈物业各食堂菜品电子库
wx6e7a4e259562d238,华福证券,Mini Program,,,真实，准确
wxcb0e8c53f4a2f83a,华西健康促进小程序,Mini Program,,,致力打造互联网+健康促进服务平台，提供健康促进科普、心理健康促进、智能心理测评、心理促进知识、心理训练课程等服务。
wx9c4229b83287021d,华西医院大人事系统,Mini Program,,,四川大学华西医院大人事系统，为师生员工及驻场人员提供服务
wx38285c6799dac2d1,华西妇幼健康门户,Mini Program,,,华西妇幼健康门户网站
wxa5a1a549f4c4c3ee,华贵保险在线,Mini Program,,,华贵保险官方小程序
wx98e7aa8233e0f36a,华辰大药房官方,Mini Program,,,平价药房  正品承诺 用心关爱您和家人的健康
wxd0f75b9767926a76,华辰能源客户服务平台,Mini Program,,,欢迎使用乐清华辰能源有限公司收费小程序，此公众号主要是为了方便我公司物联网表用户缴燃气费用而设立。
wx137a80da5beeadb7,华阳电商平台,Mini Program,,,华阳新材料科技集团-华阳电商平台3.5
wx8661671230bb83ae,华阴市酷博饮品,Mini Program,,,本店为王者人生合作商户，连接本店wifi，即可体验英雄，皮肤，铭文特权
wx2bf5a14471b8ac9a,协丰跨境电商,Mini Program,,,专业全球供应链集团，全球搜罗优质美酒、奢侈品、药妆、生活百货等，是您的优质品味生活跨境电商平台，与您全球采购，营销中国！
wxfd9358876c35052b,协合运维发票采集,Mini Program,,,协合运维公司内部发票识别小程序
wx6f1b346bc7ce2bae,协和味道,Mini Program,,,该小程序可以实现用户在线查看菜谱的操作，用户查看菜谱之前需要登录并且需要绑定员工卡片
wxf528364d78f1f5c1,卒中地图,Mini Program,,,中国卒中急救地图
wxebaec4cf4b8dffc0,卓启萌芽430课程,Mini Program,,,萌芽430课程，聚焦思维、体能、语言、艺术领域，打造趣味与知识兼具的课堂，让孩子在寓教于乐中培养综合能力，得到全面发展。
wxf06e30470d1a82e8,卓宏出行,Mini Program,,,提供电池和电动车租赁，共享充电等服务
wx255d1cc18d96aadf,卓正医疗丨约门诊问医生健康管理,Mini Program,,,卓正医疗小程序。为客户提供门诊预约、线上问诊、视频心理咨询、家庭档案管理、健康测评量表、退热药剂量查询、抑郁焦虑自测、自闭症多动症测评、专业科普及课程等丰富的线上服务
wx7a8f0af0c6dde125,卓正医疗医生端,Mini Program,,,卓正医疗医生专用。如需使用客户服务，请搜索“卓正医疗客户端”小程序。
wx76e9181dc95d7564,卓燕出行,Mini Program,,,卓燕出行，为电动单车车主提供在线找桩、充电的服务的平台。
wx8185ef8da0d6b818,卓玛外卖,Mini Program,,,叫外卖就选卓玛外卖，同城跑腿，代买、代送卓玛外卖就是快！
wxc6844a33508dd3ef,卓粤餐饮,Mini Program,,,扫码点餐，会员积分.
wx8b3d40ff15fa03ae,卓而卜凡机器人编程竞赛,Mini Program,,,卓而卜凡校区小程序官网、家校端服务等相关功能。
